Filename,Full Path,Path,Sample,Start Time,Error,Output,Check Duration (s)
71° North - Norway’s Toughest Celebrity - S15E14 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E14 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,1.18
71° North - Norway’s Toughest Celebrity - S15E14 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E14 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,1401.95,no,,1.84
71° North - Norway’s Toughest Celebrity - S15E15 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E15 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,0.97
71° North - Norway’s Toughest Celebrity - S15E15 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E15 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,1205.6,no,,0.99
71° North - Norway’s Toughest Celebrity - S15E16 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E16 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,1.5
71° North - Norway’s Toughest Celebrity - S15E16 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E16 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,313.16,no,,2.11
71° North - Norway’s Toughest Celebrity - S15E17 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E17 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,2.2
71° North - Norway’s Toughest Celebrity - S15E17 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E17 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,1751.04,no,,1.45
71° North - Norway’s Toughest Celebrity - S15E18 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E18 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,1.79
71° North - Norway’s Toughest Celebrity - S15E18 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E18 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,614.32,no,,1.6
71° North - Norway’s Toughest Celebrity - S15E19 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E19 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,1.88
71° North - Norway’s Toughest Celebrity - S15E19 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E19 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,343.75,no,,1.49
71° North - Norway’s Toughest Celebrity - S15E20 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E20 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,0.82
71° North - Norway’s Toughest Celebrity - S15E20 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E20 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,193.9,no,,1.36
71° North - Norway’s Toughest Celebrity - S15E21 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E21 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,1,0,no,,0.87
71° North - Norway’s Toughest Celebrity - S15E21 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15/71° North - Norway’s Toughest Celebrity - S15E21 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Norway’s Toughest Celebrity/Season 15,2,1170.47,no,,2.33
71° North - Team - S01E01 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Team/Season 1/71° North - Team - S01E01 - TBA WEBDL-1080p.mkv,/Volumes/media/media/tv/71° North - Team/Season 1,1,0,no,,0.94
